"","x"
"1307",978.814667229175
"1308",1131.29375425934
"1309",1268.27433318757
"1310",1160.67893980773
"1311",974.73216019421
"1312",751.759617912722
"1313",667.585516061591
"1314",658.588759166397
"1315",742.573678967366
"1316",1214.18603743251
"1317",879.549152846144
"1318",1196.6815902543
"1319",1130.27125236298
"1320",1085.48674196062
"1321",1000.5237098408
"1322",956.535437970008
"1323",727.495499387184
"1324",748.498764306255
"1325",1237.27178460673
"1326",1353.88595590608
"1327",1035.23271799091
"1328",746.59853578194
"1329",712.823129847853
"1330",714.877498147193
"1331",803.32405691514
"1332",1093.83878200289
"1333",866.816410249939
"1334",1153.18461499562
"1335",877.742833548503
"1336",1182.95354995972
"1337",1153.43896367401
"1338",860.078813383715
"1339",894.740446874474
"1340",690.951216991698
"1341",1236.52908987595
"1342",1668.20411236583
"1343",1395.41604378945
"1344",1224.1769864896
"1345",935.330037671544
"1346",752.245881197682
"1347",729.485489700488
"1348",900.48753856182
"1349",886.440867652213
"1350",717.811394141389
"1351",806.784345915912
"1352",1237.11192984701
"1353",1385.66572266651
"1354",1410.59780374665
"1355",1003.01563712763
"1356",726.49062924897
"1357",1174.94226546733
"1358",1077.82190774009
"1359",918.901242651545
"1360",806.944484572069
"1361",1110.6764870638
"1362",766.924503328979
"1363",821.051504678361
"1364",905.258953465403
"1365",662.612621936476
"1366",774.311749811441
"1367",875.14728857443
"1368",1181.89348997652
"1369",1063.33514007687
"1370",870.529390517156
"1371",676.981096818458
"1372",726.119469492301
"1373",1088.72764968504
"1374",741.839488139835
"1375",1053.95631711779
"1376",914.062708503875
"1377",1056.42353414746
"1378",1127.04043888652
"1379",1228.99106900143
"1380",978.125941882928
"1381",1695.73952435224
"1382",1496.60290018752
"1383",1246.73203475759
"1384",923.804021609557
"1385",898.509921739479
"1386",786.98778613966
"1387",891.000833039168
"1388",709.272626390663
"1389",1134.89185336291
"1390",1274.86831687996
"1391",857.231252197373
"1392",693.618186997678
"1393",645.799087163828
"1394",671.796652414277
"1395",1116.34412034986
"1396",1151.45792454869
"1397",795.887022557026
"1398",775.875207821213
"1399",649.166117285469
"1400",658.382705756576
"1401",676.861586444653
"1402",687.763568854139
"1403",1095.34187897289
"1404",1159.04419190709
"1405",1105.89573808031
"1406",725.975110007815
"1407",641.874294923634
"1408",918.658712414944
"1409",976.84976018263
"1410",804.764234229194
"1411",670.565882554034
"1412",666.030665062717
"1413",690.112303785618
"1414",690.552654753337
"1415",715.601284740156
"1416",682.161445519856
"1417",638.299178245514
"1418",665.103368865133
"1419",693.864884532796
"1420",684.795390323274
"1421",700.622370116918
"1422",755.092278372912
"1423",652.224738611396
"1424",613.057037576619
"1425",652.532171347187
"1426",730.224598316771
"1427",674.14419761155
"1428",691.416619613612
"1429",714.43922465331
"1430",681.074451098953
"1431",640.513004981056
"1432",653.777781714942
"1433",671.274891982509
"1434",738.528474242229
"1435",688.203646182535
"1436",876.196517421131
"1437",750.144346888268
"1438",624.490087970102
"1439",643.520518081882
"1440",656.684633123041
"1441",802.685481910136
"1442",765.077193806064
"1443",707.314768758836
"1444",654.576024845482
"1445",685.415928590552
"1446",743.219124975229
"1447",787.684715434213
"1448",683.187052119547
"1449",658.186824294906
"1450",698.091326719794
"1451",708.474844673763
"1452",641.263111354638
"1453",846.446131252607
"1454",740.448438737956
"1455",654.916745055723
"1456",714.09043741267
"1457",748.20479582963
"1458",670.890766185567
"1459",680.298685807056
"1460",758.787502707117
"1461",838.928539032867
"1462",909.107733431242
"1463",904.325151857974
"1464",896.082195485315
"1465",832.070885726608
"1466",711.748671847125
"1467",735.114215234639
"1468",756.236569788085
"1469",692.322523671147
"1470",676.447664663766
"1471",685.277621648455
"1472",693.999374614503
"1473",672.882102742597
"1474",714.400593175123
"1475",813.828331768147
"1476",758.358628946624
"1477",718.00037792912
"1478",681.442297787108
"1479",656.45011125036
"1480",712.841072350684
"1481",794.303582186003
"1482",770.84127264655
"1483",812.163757617968
"1484",920.722595377046
"1485",939.138939023075
"1486",940.102518755245
"1487",942.580979863437
"1488",935.084659949817
"1489",929.919974970859
"1490",795.365091493498
"1491",932.177708752309
"1492",951.281876428984
"1493",755.171529336637
"1494",787.271847963034
"1495",821.029176550687
"1496",715.143460306833
"1497",717.929310839883
"1498",780.020139978507
"1499",835.937162201558
"1500",901.00219963213
"1501",901.156558695007
"1502",909.38553684449
"1503",949.064906305684
"1504",946.000628390169
"1505",849.315984917516
"1506",829.30087696122
"1507",777.484660218738
"1508",777.053819837577
"1509",911.926405610059
"1510",1052.54139469829
"1511",1116.98661523066
"1512",1163.38217400662
"1513",1047.31279527962
"1514",1014.0032661543
"1515",998.403366772389
"1516",1104.35906070241
"1517",780.090315787851
"1518",860.136468936389
"1519",1111.24536992
"1520",1406.13556117402
"1521",1438.59500159075
"1522",1019.80201652097
"1523",1191.68353393098
"1524",1310.95276478723
"1525",1288.04530392566
"1526",1281.53322635968
"1527",1356.93027863713
"1528",1415.78886435223
"1529",1406.39505739287
"1530",1158.56261834482
"1531",984.846941465581
"1532",939.507645845359
"1533",1001.3502636704
"1534",1045.38856144859
"1535",1131.4457712765
"1536",1150.36315164851
"1537",1056.69072708667
"1538",1252.53604990541
"1539",1281.58934443793
"1540",1279.96936820767
"1541",1125.90736216613
"1542",1056.37111507091
"1543",1115.37527928464
"1544",1202.83764238982
"1545",1105.93677638329
"1546",1184.95187475197
"1547",1438.56394151171
"1548",1330.72527147552
"1549",1113.63420040086
"1550",1086.04981889065
"1551",982.886507123067
"1552",1092.62225462309
"1553",1081.20498498309
"1554",1040.34980850873
"1555",1173.12031583411
"1556",1190.22701169334
"1557",1119.34937178086
"1558",1111.47621123059
"1559",1029.86370711361
"1560",989.141106114956
"1561",1170.87108049979
"1562",1101.60754218878
"1563",977.21843674401
"1564",1018.77674680784
"1565",1088.20778517798
"1566",1151.01351620527
"1567",1050.13911713128
"1568",1069.87328429516
"1569",1122.2381360487
"1570",1084.56732187101
"1571",911.037299779634
"1572",944.006524702309
"1573",927.206586871583
"1574",929.632268050178
"1575",889.737787538312
"1576",837.835428394409
"1577",803.26717651026
"1578",939.420194662839
"1579",1021.10788349235
"1580",940.054677240333
"1581",947.629809094171
"1582",956.474938743919
"1583",1171.51488332328
"1584",1147.92682112381
"1585",1090.48933266674
"1586",1031.74176667873
"1587",1023.33081140962
"1588",1092.97571780132
"1589",1018.38284013895
"1590",1019.06633862603
"1591",1000.55328651285
"1592",741.782209411736
"1593",732.078197770511
"1594",713.376807497716
"1595",728.395580477662
"1596",803.069168339642
"1597",846.757756531917
"1598",849.035248056778
"1599",760.08162062322
"1600",893.132020037295
"1601",840.415255070548
"1602",701.913829935904
"1603",730.041711421682
"1604",767.015153511371
"1605",844.790501964914
"1606",669.594173606027
"1607",663.139440219941
"1608",676.821668456441
"1609",728.652064916297
"1610",770.345824688512
"1611",828.739391856253
"1612",726.595170077896
"1613",683.886875872179
"1614",787.087992728156
"1615",917.526864398156
"1616",910.005781849001
"1617",792.782672318199
"1618",732.658992912978
"1619",770.450247319743
"1620",646.49607295252
"1621",713.221739750021
"1622",683.828696046934
"1623",651.767917264956
"1624",687.03223824592
"1625",673.487007154327
"1626",669.815284675164
"1627",640.613838317399
"1628",675.628274221737
"1629",668.347557460341
"1630",666.225528837306
"1631",684.62940991349
"1632",677.220679600341
"1633",650.435053507316
"1634",660.735796285911
"1635",657.36414424001
"1636",634.768862580153
"1637",649.257658688261
"1638",668.698952870484
"1639",680.963695791031
"1640",641.514697458365
"1641",660.384624206693
"1642",931.422755768333
"1643",893.036226296282
"1644",839.415850492853
"1645",932.657556717305
"1646",879.522293691185
"1647",902.854975318888
"1648",724.410165620854
"1649",980.850191245789
"1650",1022.85759231417
"1651",1065.4938157305
"1652",1077.52587660476
"1653",996.996849787142
"1654",792.897441174268
"1655",639.992885638932
"1656",645.110823882549
"1657",882.743365516654
"1658",946.001158625736
"1659",943.647266181173
"1660",1018.43631866337
"1661",917.91133529994
"1662",811.663299775646
"1663",856.153500151704
"1664",924.149404167454
"1665",1051.58484816842
"1666",990.387707531929
"1667",834.151252488401
"1668",1266.53003999959
"1669",1214.17594068308
"1670",1001.92734975099
"1671",892.289486702324
"1672",1320.6100425352
"1673",1266.32311664055
"1674",1078.84034686763
"1675",918.306344877317
"1676",759.686297272425
"1677",691.928824251474
"1678",696.372730721948
"1679",701.784986867188
"1680",919.143864829468
"1681",743.070084534645
"1682",751.969964129294
"1683",641.620795867289
"1684",672.575381005706
"1685",725.479815028646
"1686",1098.59736245942
"1687",1161.848207109
"1688",1269.86889445635
"1689",852.575168340679
"1690",720.887083479838
"1691",726.35027516667
"1692",961.654469276964
"1693",964.974559913734
"1694",733.389980265953
"1695",1283.59710273299
"1696",1337.88017552929
"1697",1048.06634161643
"1698",902.389748134805
"1699",803.798228307085
"1700",920.588036032627
"1701",1207.06710780947
"1702",1096.94668551885
"1703",1101.30217041682
"1704",1457.41331477186
"1705",988.726871969162
"1706",800.032916635506
"1707",1033.74912199994
"1708",1316.63082843731
"1709",1271.25438139341
"1710",1192.83471916984
"1711",989.686823805193
"1712",1251.67379719236
"1713",930.010893776084
"1714",719.227644415332
"1715",799.248284471859
"1716",753.592473964473
"1717",653.104640737481
"1718",613.433492042676
"1719",634.365056799622
"1720",762.113422437961
"1721",728.322890649232
"1722",1043.63054595474
"1723",1414.33110041147
"1724",1069.16706302986
"1725",977.814664199398
"1726",938.002312238896
"1727",1519.91264623924
"1728",1441.37154323161
"1729",1706.72231611536
"1730",1595.74278151837
"1731",1586.70748697226
"1732",1450.02560875577
"1733",889.070003182796
"1734",669.422607214991
"1735",656.438762137436
"1736",1143.38203555412
"1737",1584.34829836935
"1738",1161.66797355643
"1739",1211.52213912705
"1740",1127.86714178921
"1741",908.908988315413
"1742",919.605414542372
"1743",938.821119115082
"1744",1002.42309410052
"1745",1289.34921807774
"1746",866.416235720819
"1747",691.048810419473
"1748",776.273426992381
"1749",905.007830532752
"1750",1158.55889549543
"1751",1040.93489607205
"1752",1391.1610647709
"1753",1602.45172124708
"1754",1279.51237202961
"1755",972.085796063659
"1756",1203.05766799398
"1757",1079.00500814642
"1758",1133.18463520549
"1759",990.040599210142
"1760",898.736003603184
"1761",1197.75625185916
"1762",760.539699303733
"1763",948.51948707835
"1764",1186.71730134825
"1765",1097.52847132135
"1766",1222.8905648355
"1767",1325.40483220258
"1768",1339.53923430665
"1769",860.642528857252
"1770",1163.58095056955
"1771",1128.3526146045
"1772",1121.21311667109
"1773",965.040889367034
"1774",807.853149361606
"1775",682.090913451584
"1776",687.687717524557
"1777",956.953948570018
"1778",1144.70412060683
"1779",875.257073008666
"1780",658.008744001898
"1781",748.384299309721
"1782",826.38733072108
"1783",748.130407308107
"1784",999.596898706904
"1785",1255.50729342732
"1786",1151.74997514105
"1787",1019.42757202366
"1788",1069.25777094478
"1789",1180.45779144815
"1790",1131.57569429398
"1791",1124.09218795277
"1792",1073.60791108599
"1793",916.310454015818
"1794",804.090217096551
"1795",657.925820072707
"1796",673.080267267782
"1797",806.028525619103
"1798",851.802982435891
"1799",997.631116478073
"1800",896.817016144643
"1801",783.495066596656
"1802",648.007820363588
"1803",679.219544919269
"1804",726.116628182293
"1805",750.525253109348
"1806",776.492749342457
"1807",750.653876943593
"1808",647.124694029245
"1809",635.991546837702
"1810",666.08178252238
"1811",680.409931399967
"1812",720.586183519898
"1813",729.674069035945
"1814",730.860839209809
"1815",686.832209510669
"1816",701.375120022678
"1817",742.573089650323
"1818",670.267128940348
"1819",661.366771286212
"1820",665.916493220411
"1821",662.572095475759
"1822",629.683523291198
"1823",625.878938839321
"1824",652.556145657099
"1825",664.540752309862
"1826",658.720095243906
"1827",659.340327999476
"1828",699.982106491913
"1829",664.651938127853
"1830",639.61326957577
"1831",654.415747990381
"1832",655.845509937747
"1833",682.402018685733
"1834",726.506084132829
"1835",816.210148468814
"1836",800.270443571548
"1837",670.791876531739
"1838",654.306607372472
"1839",656.401477189634
"1840",816.06614836053
"1841",839.222721891222
"1842",890.937098724017
"1843",793.461474805901
"1844",765.822221943195
"1845",785.003062907565
"1846",817.306899794921
"1847",866.260329393042
"1848",832.647089316817
"1849",711.28635395397
"1850",681.31367181765
"1851",672.311088422612
"1852",746.439699658971
"1853",837.506700469168
"1854",860.18677018531
"1855",950.034158914563
"1856",991.078175474904
"1857",971.220994617728
"1858",960.354555848625
"1859",821.210721514941
"1860",887.194642084321
"1861",883.579447230143
"1862",854.903113653305
"1863",884.77760390204
"1864",978.744116472463
"1865",943.260333676575
"1866",900.238561617169
"1867",965.569422890203
"1868",1164.92816032301
"1869",1013.51674399292
"1870",826.926436630872
"1871",878.795988004961
"1872",954.379444995648
"1873",996.281658496931
"1874",1003.88553706735
"1875",879.848172063002
"1876",883.734717133133
"1877",964.287132618844
"1878",937.9510993329
"1879",960.691020717785
"1880",960.360276297675
"1881",953.298120788445
"1882",962.538679985951
"1883",1017.61589372234
"1884",1134.72757731149
"1885",1052.19108096321
"1886",990.108138807958
"1887",980.496137468439
"1888",1026.45802994791
"1889",1091.47199700182
"1890",1116.47746007061
"1891",1150.74331308197
"1892",1102.77022603043
"1893",1095.66216398355
"1894",1054.69636383645
"1895",1076.30427075679
"1896",1129.80232289719
"1897",1060.20559189845
"1898",944.135192638767
"1899",1004.71477486445
"1900",1052.72582293827
"1901",1133.80599695882
"1902",1242.41337465932
"1903",1191.15629213671
"1904",1251.10160082241
"1905",1266.85019827244
"1906",1171.21673424284
"1907",1105.60642580007
"1908",1206.35268827744
"1909",1192.85238543954
"1910",1108.56060638532
"1911",1044.96028226092
"1912",1051.36873887723
"1913",1026.15567586562
"1914",1113.19521605035
"1915",977.906913900131
"1916",1062.3500585038
"1917",1057.50606739417
"1918",1091.17765467861
"1919",1182.96540712452
"1920",1162.45162678331
"1921",940.078853862266
"1922",979.934649796527
"1923",961.119120947486
"1924",1083.57993488846
"1925",1194.57221174707
"1926",1272.9654145967
"1927",1187.19154335378
"1928",1222.12756704588
"1929",1243.00125816492
"1930",1169.72316433702
"1931",840.052249665184
"1932",817.615013092162
"1933",804.17766023796
"1934",885.807639951454
"1935",990.754242248622
"1936",909.376456306195
"1937",970.135201645635
"1938",1000.06714744559
"1939",1002.8562525241
"1940",1074.84469308944
"1941",863.498331673081
"1942",758.094978900328
"1943",811.449625015949
"1944",962.380834490049
"1945",1054.79670513526
"1946",1035.94167953933
"1947",996.064744706149
"1948",1101.13278766141
"1949",1095.07350908525
"1950",1092.81727760235
"1951",924.770265570712
"1952",1025.41736569302
"1953",949.476596951532
"1954",911.409526756689
"1955",841.606188226834
"1956",892.30320913049
"1957",958.104535764991
"1958",960.645914097066
"1959",914.439142147114
"1960",1042.29050866741
"1961",924.833278537707
"1962",762.938427327848
"1963",804.111368999854
"1964",880.217311089581
"1965",703.679151916957
"1966",683.733551582923
"1967",731.161073517432
"1968",776.981951197135
"1969",849.488613747066
"1970",690.186988677138
"1971",660.662390298836
"1972",667.290301073533
"1973",672.656926018629
"1974",693.563807559208
"1975",679.840255457441
"1976",667.878435690916
"1977",636.094432870956
"1978",652.265611716986
"1979",684.043151888327
"1980",726.034712547901
"1981",771.939767524453
"1982",798.406539754842
"1983",800.430969519856
"1984",814.151495028655
"1985",787.51941036612
"1986",641.691001402989
"1987",657.075576861837
"1988",658.334973846469
"1989",677.73679304259
"1990",679.484953441249
"1991",676.384419802947
"1992",672.35116264919
"1993",673.770849267667
"1994",667.81203593762
"1995",730.061880931121
"1996",692.510439674895
"1997",698.644063346127
"1998",645.428520771233
"1999",653.03255781288
"2000",647.971697656717
"2001",687.056891549191
"2002",827.876225782914
"2003",1032.39734314543
"2004",865.168031882273
"2005",695.503822798522
"2006",679.018086815916
"2007",644.338877972722
"2008",642.484047005777
"2009",674.786774688556
"2010",718.080113271236
"2011",659.990172041979
"2012",759.706583983922
"2013",927.025767924353
"2014",703.70306542436
"2015",633.224561113569
"2016",676.331337450611
"2017",1077.23364820329
"2018",795.912045839429
"2019",730.864586145481
"2020",973.141936455824
"2021",1142.97453289529
"2022",1476.07149783375
"2023",1222.7816857754
"2024",764.123525044423
"2025",673.830233157419
"2026",638.740594450322
"2027",649.394159390101
"2028",962.676360573102
"2029",927.124300499503
"2030",716.122404364043
"2031",663.754051266667
"2032",819.465261138768
"2033",1560.89825994165
"2034",1307.97724532199
"2035",712.146836135753
"2036",1390.10419967779
"2037",1489.82297280748
"2038",1288.78927334164
"2039",1094.65577525634
"2040",927.822973853088
"2041",1042.27080474848
"2042",837.583112818676
"2043",723.198560075521
"2044",677.784154405847
"2045",717.895089102892
"2046",1006.54238435051
"2047",1156.93352832996
"2048",835.162498519051
"2049",1193.14449345996
"2050",1325.39013004868
"2051",1573.18751296361
"2052",1308.42102740722
"2053",852.278201944194
"2054",1124.66541264095
"2055",1153.80217972489
"2056",928.542305436313
"2057",1412.62799120972
"2058",1075.38219630324
"2059",805.843738700164
"2060",708.580451172674
"2061",707.183891789016
"2062",745.454753432742
"2063",1315.1287870163
"2064",1355.12051513601
"2065",1288.34312388434
"2066",1404.999311406
"2067",917.404483652222
"2068",818.674509015961
"2069",956.296156823942
"2070",1227.09669269947
"2071",870.126099727269
"2072",1221.69015196493
"2073",1556.41334142041
"2074",1429.73487424023
"2075",1291.5784131214
"2076",1236.02708218675
"2077",1127.0195323127
"2078",1243.63327440378
"2079",1253.74293949234
"2080",1259.39382035381
"2081",1070.59565032688
"2082",1159.15867050578
"2083",1277.86417730853
"2084",1263.9819096866
"2085",1213.97212300032
"2086",986.319606141259
"2087",898.021229697688
"2088",1147.81795400218
"2089",1032.38114812035
"2090",940.27528140296
"2091",1079.66978801011
"2092",1412.22312495703
"2093",1220.1299642811
"2094",1140.2795169611
"2095",1104.03208300754
"2096",1134.55611502799
"2097",1234.83803294554
"2098",1030.48957492242
"2099",1093.17768289471
"2100",1112.98407393226
"2101",1204.54589030735
"2102",1111.50194738966
"2103",944.130356828526
"2104",1187.79054234327
"2105",1061.8858684396
"2106",960.444574474308
"2107",1097.2647766032
"2108",1131.82577231575
"2109",1177.408368639
"2110",1155.76154006673
"2111",1236.29036807381
"2112",1330.93595130037
"2113",1270.01188871177
"2114",1169.71941626236
"2115",1078.33089569881
"2116",1074.00425667273
"2117",1149.33994927568
"2118",1136.9373623422
"2119",987.292558972236
"2120",1023.20887081865
"2121",1094.02774712282
"2122",864.340811814547
"2123",916.912717158681
"2124",884.54216679178
"2125",846.496084194649
"2126",1130.37081858026
"2127",1013.02668640418
"2128",898.331493199515
"2129",932.835634939634
"2130",982.022697617505
"2131",1004.70365442604
"2132",1093.74820907779
"2133",1140.9856285589
"2134",980.131152969509
"2135",1071.4781839097
"2136",947.73844993132
"2137",869.509620456039
"2138",814.595853624261
"2139",808.881829079914
"2140",815.82425729098
"2141",701.324688912125
"2142",757.872106807972
"2143",843.300939572782
"2144",765.132257204547
"2145",763.756334879133
"2146",749.011793504838
"2147",751.31060031891
"2148",692.159017390338
"2149",759.474466910314
"2150",797.52807249963
"2151",821.164422037366
"2152",810.745372813335
"2153",768.364558106911
"2154",810.460042518653
"2155",870.406805590013
"2156",929.306710648289
"2157",870.567213924639
"2158",770.930991391693
"2159",785.363862096283
"2160",720.513221961322
